ball_x,ball_y,ball_vx,ball_vy,paddle_y
226,292,-4,4,249
222,296,-4,4,249
218,300,-4,4,249
214,304,-4,4,249
210,308,-4,4,249
206,312,-4,4,249
202,316,-4,4,249
198,320,-4,4,249
194,324,-4,4,249
190,328,-4,4,249
186,332,-4,4,249
182,336,-4,4,249
178,340,-4,4,249
174,344,-4,4,249
170,348,-4,4,249
166,352,-4,4,249
162,356,-4,4,249
158,360,-4,4,249
154,364,-4,4,249
150,368,-4,4,249
146,372,-4,4,249
142,376,-4,4,249
138,380,-4,4,249
134,384,-4,4,249
130,388,-4,4,249
126,392,-4,4,249
122,396,-4,4,249
118,400,-4,4,249
114,404,-4,4,249
110,408,-4,4,249
106,412,-4,4,249
102,416,-4,4,249
98,420,-4,4,249
94,424,-4,4,249
90,428,-4,4,249
86,432,-4,4,249
82,436,-4,4,249
78,440,-4,4,249
74,444,-4,4,249
70,448,-4,4,249
66,452,-4,4,249
62,456,-4,4,249
58,460,-4,4,249
54,464,-4,4,249
50,468,-4,4,249
46,472,-4,4,249
42,476,-4,4,249
38,480,-4,4,249
34,484,-4,4,249
30,488,-4,4,249
26,492,-4,4,249
22,496,-4,4,249
26,500,4,4,249
30,504,4,4,249
34,508,4,4,249
38,512,4,4,249
42,516,4,4,249
46,520,4,4,249
50,524,4,4,249
54,528,4,4,249
58,532,4,4,249
62,536,4,4,249
66,540,4,4,249
70,544,4,4,249
74,548,4,4,249
78,552,4,4,249
82,556,4,4,249
86,560,4,4,249
90,564,4,4,249
94,568,4,4,249
98,572,4,4,249
102,576,4,4,249
106,580,4,4,249
110,576,4,-4,249
114,572,4,-4,249
118,568,4,-4,249
122,564,4,-4,249
126,560,4,-4,249
130,556,4,-4,249
134,552,4,-4,249
138,548,4,-4,249
142,544,4,-4,249
146,540,4,-4,249
150,536,4,-4,249
154,532,4,-4,249
158,528,4,-4,249
162,524,4,-4,249
166,520,4,-4,249
170,516,4,-4,249
174,512,4,-4,249
178,508,4,-4,249
182,504,4,-4,249
186,500,4,-4,249
190,496,4,-4,249
194,492,4,-4,249
198,488,4,-4,249
202,484,4,-4,249
206,480,4,-4,249
210,476,4,-4,249
214,472,4,-4,249
218,468,4,-4,249
222,464,4,-4,249
226,460,4,-4,249
230,456,4,-4,249
234,452,4,-4,249
238,448,4,-4,249
242,444,4,-4,249
246,440,4,-4,249
250,436,4,-4,249
254,432,4,-4,249
258,428,4,-4,249
262,424,4,-4,249
266,420,4,-4,249
270,416,4,-4,249
274,412,4,-4,249
278,408,4,-4,249
282,404,4,-4,249
286,400,4,-4,249
290,396,4,-4,249
294,392,4,-4,249
298,388,4,-4,249
302,384,4,-4,249
306,380,4,-4,249
310,376,4,-4,249
314,372,4,-4,249
318,368,4,-4,249
322,364,4,-4,249
326,360,4,-4,249
330,356,4,-4,249
334,352,4,-4,249
338,348,4,-4,249
342,344,4,-4,249
346,340,4,-4,249
350,336,4,-4,249
354,332,4,-4,249
358,328,4,-4,249
362,324,4,-4,249
366,320,4,-4,247
370,316,4,-4,247
374,312,4,-4,246
378,308,4,-4,245
382,304,4,-4,244
386,300,4,-4,243
390,296,4,-4,242
394,292,4,-4,240
398,288,4,-4,238
402,284,4,-4,236
406,280,4,-4,235
410,276,4,-4,235
414,272,4,-4,234
418,268,4,-4,234
422,264,4,-4,233
426,260,4,-4,231
430,256,4,-4,230
434,252,4,-4,230
438,248,4,-4,229
442,244,4,-4,229
446,240,4,-4,227
450,236,4,-4,227
454,232,4,-4,226
458,228,4,-4,226
462,224,4,-4,225
466,220,4,-4,225
470,216,4,-4,225
474,212,4,-4,223
478,208,4,-4,222
482,204,4,-4,221
486,200,4,-4,219
490,196,4,-4,219
494,192,4,-4,218
498,188,4,-4,218
502,184,4,-4,217
506,180,4,-4,215
510,176,4,-4,214
514,172,4,-4,213
518,168,4,-4,212
522,164,4,-4,211
526,160,4,-4,210
530,156,4,-4,210
534,152,4,-4,207
538,148,4,-4,205
542,144,4,-4,204
546,140,4,-4,203
550,136,4,-4,202
554,132,4,-4,200
558,128,4,-4,193
562,124,4,-4,189
566,120,4,-4,186
570,116,4,-4,184
574,112,4,-4,182
578,108,4,-4,178
582,104,4,-4,176
586,100,4,-4,174
590,96,4,-4,171
594,92,4,-4,169
598,88,4,-4,167
602,84,4,-4,166
606,80,4,-4,165
610,76,4,-4,164
614,72,4,-4,163
618,68,4,-4,162
622,64,4,-4,160
626,60,4,-4,159
630,56,4,-4,159
634,52,4,-4,158
638,48,4,-4,156
642,44,4,-4,154
646,40,4,-4,153
650,36,4,-4,151
654,32,4,-4,150
658,28,4,-4,148
662,24,4,-4,146
666,20,4,-4,144
670,24,4,4,143
674,28,4,4,141
678,32,4,4,138
682,36,4,4,132
686,40,4,4,130
690,44,4,4,128
694,48,4,4,127
698,52,4,4,124
702,56,4,4,121
706,60,4,4,118
710,64,4,4,115
714,68,4,4,113
718,72,4,4,111
722,76,4,4,110
726,80,4,4,110
730,84,4,4,110
734,88,4,4,110
738,92,4,4,110
742,96,4,4,110
746,100,4,4,110
750,104,4,4,110
754,108,4,4,110
758,112,4,4,110
762,116,4,4,110
766,120,4,4,110
770,124,4,4,110
770,124,-4,4,110
766,128,-4,4,110
762,132,-4,4,110
758,136,-4,4,110
754,140,-4,4,110
750,144,-4,4,110
746,148,-4,4,110
742,152,-4,4,110
738,156,-4,4,110
734,160,-4,4,110
730,164,-4,4,110
726,168,-4,4,110
722,172,-4,4,110
718,176,-4,4,110
714,180,-4,4,110
710,184,-4,4,110
706,188,-4,4,110
702,192,-4,4,110
698,196,-4,4,110
694,200,-4,4,110
690,204,-4,4,110
686,208,-4,4,110
682,212,-4,4,110
678,216,-4,4,110
674,220,-4,4,110
670,224,-4,4,110
666,228,-4,4,113
662,232,-4,4,118
658,236,-4,4,120
654,240,-4,4,123
650,244,-4,4,125
646,248,-4,4,128
642,252,-4,4,130
638,256,-4,4,132
634,260,-4,4,136
630,264,-4,4,137
626,268,-4,4,140
622,272,-4,4,142
618,276,-4,4,143
614,280,-4,4,144
610,284,-4,4,145
606,288,-4,4,147
602,292,-4,4,149
598,296,-4,4,150
594,300,-4,4,151
590,304,-4,4,153
586,308,-4,4,154
582,312,-4,4,154
578,316,-4,4,156
574,320,-4,4,158
570,324,-4,4,159
566,328,-4,4,161
562,332,-4,4,163
558,336,-4,4,165
554,340,-4,4,166
550,344,-4,4,169
546,348,-4,4,170
542,352,-4,4,172
538,356,-4,4,173
534,360,-4,4,175
530,364,-4,4,177
526,368,-4,4,182
522,372,-4,4,183
518,376,-4,4,184
514,380,-4,4,187
510,384,-4,4,189
506,388,-4,4,191
502,392,-4,4,193
498,396,-4,4,195
494,400,-4,4,197
490,404,-4,4,198
486,408,-4,4,201
482,412,-4,4,203
478,416,-4,4,204
474,420,-4,4,206
470,424,-4,4,207
466,428,-4,4,208
462,432,-4,4,210
458,436,-4,4,211
454,440,-4,4,212
450,444,-4,4,212
446,448,-4,4,214
442,452,-4,4,214
438,456,-4,4,215
434,460,-4,4,217
430,464,-4,4,218
426,468,-4,4,219
422,472,-4,4,219
418,476,-4,4,220
414,480,-4,4,222
410,484,-4,4,223
406,488,-4,4,224
402,492,-4,4,225
398,496,-4,4,227
394,500,-4,4,228
390,504,-4,4,229
386,508,-4,4,231
382,512,-4,4,231
378,516,-4,4,232
374,520,-4,4,232
370,524,-4,4,232
366,528,-4,4,232
362,532,-4,4,233
358,536,-4,4,234
354,540,-4,4,234
350,544,-4,4,234
346,548,-4,4,234
342,552,-4,4,234
338,556,-4,4,235
334,560,-4,4,235
330,564,-4,4,236
326,568,-4,4,236
322,572,-4,4,236
318,576,-4,4,237
314,580,-4,4,238
310,576,-4,-4,239
306,572,-4,-4,239
302,568,-4,-4,239
298,564,-4,-4,239
294,560,-4,-4,240
290,556,-4,-4,240
286,552,-4,-4,242
282,548,-4,-4,243
278,544,-4,-4,243
274,540,-4,-4,244
270,536,-4,-4,244
266,532,-4,-4,245
262,528,-4,-4,245
258,524,-4,-4,245
254,520,-4,-4,245
250,516,-4,-4,245
246,512,-4,-4,245
242,508,-4,-4,245
238,504,-4,-4,245
234,500,-4,-4,245
230,496,-4,-4,245
226,492,-4,-4,245
222,488,-4,-4,245
218,484,-4,-4,245
214,480,-4,-4,245
210,476,-4,-4,245
206,472,-4,-4,245
202,468,-4,-4,245
198,464,-4,-4,245
194,460,-4,-4,245
190,456,-4,-4,245
186,452,-4,-4,245
182,448,-4,-4,245
178,444,-4,-4,245
174,440,-4,-4,245
170,436,-4,-4,245
166,432,-4,-4,245
162,428,-4,-4,245
158,424,-4,-4,245
154,420,-4,-4,245
150,416,-4,-4,245
146,412,-4,-4,245
142,408,-4,-4,245
138,404,-4,-4,245
134,400,-4,-4,245
130,396,-4,-4,245
126,392,-4,-4,245
122,388,-4,-4,245
118,384,-4,-4,245
114,380,-4,-4,245
110,376,-4,-4,245
106,372,-4,-4,245
102,368,-4,-4,245
98,364,-4,-4,245
94,360,-4,-4,245
90,356,-4,-4,245
86,352,-4,-4,245
82,348,-4,-4,245
78,344,-4,-4,245
74,340,-4,-4,245
70,336,-4,-4,245
66,332,-4,-4,245
62,328,-4,-4,245
58,324,-4,-4,245
54,320,-4,-4,245
50,316,-4,-4,245
46,312,-4,-4,245
42,308,-4,-4,245
38,304,-4,-4,245
34,300,-4,-4,245
30,296,-4,-4,245
26,292,-4,-4,245
22,288,-4,-4,245
26,284,4,-4,245
30,280,4,-4,245
34,276,4,-4,245
38,272,4,-4,245
42,268,4,-4,245
46,264,4,-4,245
50,260,4,-4,245
54,256,4,-4,245
58,252,4,-4,245
62,248,4,-4,245
66,244,4,-4,245
70,240,4,-4,245
74,236,4,-4,245
78,232,4,-4,245
82,228,4,-4,245
86,224,4,-4,245
90,220,4,-4,245
94,216,4,-4,245
98,212,4,-4,245
102,208,4,-4,245
106,204,4,-4,245
110,200,4,-4,245
114,196,4,-4,245
118,192,4,-4,245
122,188,4,-4,245
126,184,4,-4,245
130,180,4,-4,245
134,176,4,-4,245
138,172,4,-4,245
142,168,4,-4,245
146,164,4,-4,245
150,160,4,-4,245
154,156,4,-4,245
158,152,4,-4,245
162,148,4,-4,245
166,144,4,-4,245
170,140,4,-4,245
174,136,4,-4,245
178,132,4,-4,245
182,128,4,-4,245
186,124,4,-4,245
190,120,4,-4,245
194,116,4,-4,245
198,112,4,-4,245
202,108,4,-4,245
206,104,4,-4,245
210,100,4,-4,245
214,96,4,-4,245
218,92,4,-4,245
222,88,4,-4,245
226,84,4,-4,245
230,80,4,-4,245
234,76,4,-4,245
238,72,4,-4,245
242,68,4,-4,245
246,64,4,-4,245
250,60,4,-4,245
254,56,4,-4,245
258,52,4,-4,245
262,48,4,-4,245
266,44,4,-4,245
270,40,4,-4,245
274,36,4,-4,245
278,32,4,-4,245
282,28,4,-4,245
286,24,4,-4,245
290,20,4,-4,245
294,24,4,4,245
298,28,4,4,245
302,32,4,4,245
306,36,4,4,245
310,40,4,4,245
314,44,4,4,245
318,48,4,4,245
322,52,4,4,245
326,56,4,4,245
330,60,4,4,245
334,64,4,4,245
338,68,4,4,245
342,72,4,4,245
346,76,4,4,245
350,80,4,4,245
354,84,4,4,245
358,88,4,4,245
362,92,4,4,245
366,96,4,4,245
370,100,4,4,245
374,104,4,4,245
378,108,4,4,245
382,112,4,4,245
386,116,4,4,245
390,120,4,4,245
394,124,4,4,247
398,128,4,4,248
402,132,4,4,250
406,136,4,4,254
410,140,4,4,256
414,144,4,4,259
418,148,4,4,263
422,152,4,4,268
426,156,4,4,273
430,160,4,4,279
434,164,4,4,282
438,168,4,4,285
442,172,4,4,287
446,176,4,4,289
450,180,4,4,292
454,184,4,4,294
458,188,4,4,297
462,192,4,4,298
466,196,4,4,299
470,200,4,4,302
474,204,4,4,305
478,208,4,4,306
482,212,4,4,308
486,216,4,4,310
490,220,4,4,313
494,224,4,4,314
498,228,4,4,317
502,232,4,4,318
506,236,4,4,321
510,240,4,4,323
514,244,4,4,325
518,248,4,4,328
522,252,4,4,331
526,256,4,4,334
530,260,4,4,337
534,264,4,4,340
538,268,4,4,344
542,272,4,4,347
546,276,4,4,351
550,280,4,4,354
554,284,4,4,356
558,288,4,4,358
562,292,4,4,360
566,296,4,4,363
570,300,4,4,366
574,304,4,4,369
578,308,4,4,374
582,312,4,4,377
586,316,4,4,380
590,320,4,4,382
594,324,4,4,386
598,328,4,4,388
602,332,4,4,390
606,336,4,4,391
610,340,4,4,392
614,344,4,4,395
618,348,4,4,397
622,352,4,4,400
626,356,4,4,400
630,360,4,4,400
634,364,4,4,400
638,368,4,4,401
642,372,4,4,403
646,376,4,4,403
650,380,4,4,404
654,384,4,4,405
658,388,4,4,407
662,392,4,4,410
666,396,4,4,414
670,400,4,4,416
674,404,4,4,418
678,408,4,4,420
682,412,4,4,423
686,416,4,4,426
690,420,4,4,427
694,424,4,4,428
698,428,4,4,429
702,432,4,4,431
706,436,4,4,434
710,440,4,4,437
714,444,4,4,441
718,448,4,4,443
722,452,4,4,443
726,456,4,4,445
730,460,4,4,446
734,464,4,4,449
738,468,4,4,452
742,472,4,4,453
746,476,4,4,454
750,480,4,4,459
754,484,4,4,466
758,488,4,4,471
762,492,4,4,475
766,496,4,4,475
770,500,4,4,475
770,500,-4,4,475
766,504,-4,4,475
762,508,-4,4,475
758,512,-4,4,475
754,516,-4,4,475
750,520,-4,4,475
746,524,-4,4,475
742,528,-4,4,475
738,532,-4,4,475
734,536,-4,4,475
730,540,-4,4,475
726,544,-4,4,475
722,548,-4,4,475
718,552,-4,4,475
714,556,-4,4,475
710,560,-4,4,475
706,564,-4,4,475
702,568,-4,4,475
698,572,-4,4,474
694,576,-4,4,474
690,580,-4,4,473
686,576,-4,-4,472
682,572,-4,-4,471
678,568,-4,-4,469
674,564,-4,-4,469
670,560,-4,-4,468
666,556,-4,-4,467
662,552,-4,-4,465
658,548,-4,-4,465
654,544,-4,-4,464
650,540,-4,-4,463
646,536,-4,-4,463
642,532,-4,-4,462
638,528,-4,-4,461
634,524,-4,-4,460
630,520,-4,-4,459
626,516,-4,-4,457
622,512,-4,-4,456
618,508,-4,-4,455
614,504,-4,-4,454
610,500,-4,-4,452
606,496,-4,-4,451
602,492,-4,-4,449
598,488,-4,-4,448
594,484,-4,-4,446
590,480,-4,-4,444
586,476,-4,-4,441
582,472,-4,-4,439
578,468,-4,-4,437
574,464,-4,-4,434
570,460,-4,-4,432
566,456,-4,-4,429
562,452,-4,-4,428
558,448,-4,-4,426
554,444,-4,-4,426
550,440,-4,-4,424
546,436,-4,-4,423
542,432,-4,-4,419
538,428,-4,-4,415
534,424,-4,-4,414
530,420,-4,-4,412
526,416,-4,-4,410
522,412,-4,-4,408
518,408,-4,-4,407
514,404,-4,-4,406
510,400,-4,-4,404
506,396,-4,-4,403
502,392,-4,-4,401
498,388,-4,-4,399
494,384,-4,-4,396
490,380,-4,-4,394
486,376,-4,-4,392
482,372,-4,-4,391
478,368,-4,-4,390
474,364,-4,-4,387
470,360,-4,-4,386
466,356,-4,-4,384
462,352,-4,-4,383
458,348,-4,-4,382
454,344,-4,-4,379
450,340,-4,-4,378
446,336,-4,-4,376
442,332,-4,-4,374
438,328,-4,-4,373
434,324,-4,-4,372
430,320,-4,-4,371
426,316,-4,-4,370
422,312,-4,-4,368
418,308,-4,-4,366
414,304,-4,-4,364
410,300,-4,-4,358
406,296,-4,-4,356
402,292,-4,-4,354
398,288,-4,-4,353
394,284,-4,-4,350
390,280,-4,-4,349
386,276,-4,-4,347
382,272,-4,-4,344
378,268,-4,-4,341
374,264,-4,-4,338
370,260,-4,-4,336
366,256,-4,-4,332
362,252,-4,-4,330
358,248,-4,-4,327
354,244,-4,-4,324
350,240,-4,-4,323
346,236,-4,-4,322
342,232,-4,-4,320
338,228,-4,-4,318
334,224,-4,-4,315
330,220,-4,-4,314
326,216,-4,-4,312
322,212,-4,-4,310
318,208,-4,-4,308
314,204,-4,-4,306
310,200,-4,-4,304
306,196,-4,-4,302
302,192,-4,-4,301
298,188,-4,-4,299
294,184,-4,-4,297
290,180,-4,-4,297
286,176,-4,-4,295
282,172,-4,-4,293
278,168,-4,-4,292
274,164,-4,-4,291
270,160,-4,-4,290
266,156,-4,-4,289
262,152,-4,-4,288
258,148,-4,-4,287
254,144,-4,-4,286
250,140,-4,-4,286
246,136,-4,-4,284
242,132,-4,-4,283
238,128,-4,-4,280
234,124,-4,-4,278
230,120,-4,-4,277
226,116,-4,-4,277
222,112,-4,-4,277
218,108,-4,-4,277
214,104,-4,-4,277
210,100,-4,-4,277
206,96,-4,-4,276
202,92,-4,-4,276
198,88,-4,-4,276
194,84,-4,-4,276
190,80,-4,-4,276
186,76,-4,-4,276
182,72,-4,-4,276
178,68,-4,-4,276
174,64,-4,-4,276
170,60,-4,-4,276
166,56,-4,-4,276
162,52,-4,-4,275
158,48,-4,-4,275
154,44,-4,-4,274
150,40,-4,-4,273
146,36,-4,-4,272
142,32,-4,-4,272
138,28,-4,-4,272
134,24,-4,-4,271
130,20,-4,-4,271
126,24,-4,4,271
122,28,-4,4,271
118,32,-4,4,271
114,36,-4,4,271
110,40,-4,4,271
106,44,-4,4,271
102,48,-4,4,270
98,52,-4,4,270
94,56,-4,4,270
90,60,-4,4,269
86,64,-4,4,269
82,68,-4,4,269
78,72,-4,4,269
74,76,-4,4,269
70,80,-4,4,269
66,84,-4,4,269
62,88,-4,4,269
58,92,-4,4,269
54,96,-4,4,269
50,100,-4,4,269
46,104,-4,4,269
42,108,-4,4,269
38,112,-4,4,269
34,116,-4,4,269
30,120,-4,4,269
26,124,-4,4,269
22,128,-4,4,269
26,132,4,4,269
30,136,4,4,269
34,140,4,4,269
38,144,4,4,269
42,148,4,4,269
46,152,4,4,269
50,156,4,4,269
54,160,4,4,269
58,164,4,4,269
62,168,4,4,269
66,172,4,4,269
70,176,4,4,269
74,180,4,4,269
78,184,4,4,269
82,188,4,4,269
86,192,4,4,269
90,196,4,4,269
94,200,4,4,269
98,204,4,4,269
102,208,4,4,269
106,212,4,4,269
110,216,4,4,269
114,220,4,4,269
118,224,4,4,269
122,228,4,4,269
126,232,4,4,269
130,236,4,4,269
134,240,4,4,269
138,244,4,4,269
142,248,4,4,269
146,252,4,4,269
150,256,4,4,269
154,260,4,4,269
158,264,4,4,269
162,268,4,4,269
166,272,4,4,269
170,276,4,4,269
174,280,4,4,269
178,284,4,4,269
182,288,4,4,269
186,292,4,4,269
190,296,4,4,269
194,300,4,4,269
198,304,4,4,269
202,308,4,4,269
206,312,4,4,269
210,316,4,4,269
214,320,4,4,269
218,324,4,4,269
222,328,4,4,269
226,332,4,4,269
230,336,4,4,269
234,340,4,4,269
238,344,4,4,269
242,348,4,4,269
246,352,4,4,269
250,356,4,4,269
254,360,4,4,269
258,364,4,4,269
262,368,4,4,269
266,372,4,4,269
270,376,4,4,269
274,380,4,4,269
278,384,4,4,269
282,388,4,4,269
286,392,4,4,269
290,396,4,4,269
294,400,4,4,269
298,404,4,4,269
302,408,4,4,269
306,412,4,4,269
310,416,4,4,269
314,420,4,4,269
318,424,4,4,269
322,428,4,4,269
326,432,4,4,269
330,436,4,4,269
334,440,4,4,269
338,444,4,4,269
342,448,4,4,269
346,452,4,4,269
350,456,4,4,269
354,460,4,4,269
358,464,4,4,269
362,468,4,4,269
366,472,4,4,269
370,476,4,4,269
374,480,4,4,269
378,484,4,4,269
382,488,4,4,269
386,492,4,4,269
390,496,4,4,269
394,500,4,4,269
398,504,4,4,269
402,508,4,4,269
406,512,4,4,269
410,516,4,4,269
414,520,4,4,269
418,524,4,4,269
422,528,4,4,269
426,532,4,4,269
430,536,4,4,269
434,540,4,4,269
438,544,4,4,269
442,548,4,4,269
446,552,4,4,269
450,556,4,4,269
454,560,4,4,269
458,564,4,4,269
462,568,4,4,269
466,572,4,4,269
470,576,4,4,269
474,580,4,4,269
478,576,4,-4,269
482,572,4,-4,269
486,568,4,-4,269
490,564,4,-4,269
494,560,4,-4,271
498,556,4,-4,273
502,552,4,-4,274
506,548,4,-4,276
510,544,4,-4,276
514,540,4,-4,276
518,536,4,-4,276
522,532,4,-4,278
526,528,4,-4,280
530,524,4,-4,281
534,520,4,-4,282
538,516,4,-4,282
542,512,4,-4,282
546,508,4,-4,282
550,504,4,-4,282
554,500,4,-4,282
558,496,4,-4,282
562,492,4,-4,282
566,488,4,-4,282
570,484,4,-4,282
574,480,4,-4,282
578,476,4,-4,282
582,472,4,-4,282
586,468,4,-4,282
590,464,4,-4,282
594,460,4,-4,282
598,456,4,-4,282
602,452,4,-4,282
606,448,4,-4,282
610,444,4,-4,282
614,440,4,-4,282
618,436,4,-4,282
622,432,4,-4,282
626,428,4,-4,282
630,424,4,-4,281
634,420,4,-4,281
638,416,4,-4,281
642,412,4,-4,281
646,408,4,-4,281
650,404,4,-4,281
654,400,4,-4,281
658,396,4,-4,281
662,392,4,-4,281
666,388,4,-4,281
670,384,4,-4,281
674,380,4,-4,281
678,376,4,-4,281
682,372,4,-4,281
686,368,4,-4,281
690,364,4,-4,281
694,360,4,-4,281
698,356,4,-4,281
702,352,4,-4,281
706,348,4,-4,281
710,344,4,-4,278
714,340,4,-4,277
718,336,4,-4,275
722,332,4,-4,274
726,328,4,-4,273
730,324,4,-4,273
734,320,4,-4,272
738,316,4,-4,270
742,312,4,-4,270
746,308,4,-4,268
750,304,4,-4,268
754,300,4,-4,266
758,296,4,-4,266
762,292,4,-4,266
766,288,4,-4,265
770,284,4,-4,264
770,284,-4,-4,264
766,280,-4,-4,262
762,276,-4,-4,262
758,272,-4,-4,262
754,268,-4,-4,262
750,264,-4,-4,262
746,260,-4,-4,262
742,256,-4,-4,260
738,252,-4,-4,258
734,248,-4,-4,257
730,244,-4,-4,256
726,240,-4,-4,255
722,236,-4,-4,254
718,232,-4,-4,252
714,228,-4,-4,252
710,224,-4,-4,251
706,220,-4,-4,250
702,216,-4,-4,250
698,212,-4,-4,250
694,208,-4,-4,250
690,204,-4,-4,250
686,200,-4,-4,250
682,196,-4,-4,250
678,192,-4,-4,250
674,188,-4,-4,250
670,184,-4,-4,250
666,180,-4,-4,250
662,176,-4,-4,250
658,172,-4,-4,250
654,168,-4,-4,250
650,164,-4,-4,250
646,160,-4,-4,250
642,156,-4,-4,250
638,152,-4,-4,250
634,148,-4,-4,250
630,144,-4,-4,250
626,140,-4,-4,250
622,136,-4,-4,250
618,132,-4,-4,250
614,128,-4,-4,250
610,124,-4,-4,250
606,120,-4,-4,250
602,116,-4,-4,250
598,112,-4,-4,250
594,108,-4,-4,250
590,104,-4,-4,250
586,100,-4,-4,250
582,96,-4,-4,250
578,92,-4,-4,250
574,88,-4,-4,250
570,84,-4,-4,250
566,80,-4,-4,250
562,76,-4,-4,250
558,72,-4,-4,250
554,68,-4,-4,250
550,64,-4,-4,250
546,60,-4,-4,250
542,56,-4,-4,250
538,52,-4,-4,250
534,48,-4,-4,250
530,44,-4,-4,250
526,40,-4,-4,250
522,36,-4,-4,250
518,32,-4,-4,250
514,28,-4,-4,250
510,24,-4,-4,250
506,20,-4,-4,250
502,24,-4,4,250
498,28,-4,4,250
494,32,-4,4,250
490,36,-4,4,250
486,40,-4,4,250
482,44,-4,4,250
478,48,-4,4,250
474,52,-4,4,250
470,56,-4,4,250
466,60,-4,4,250
462,64,-4,4,250
458,68,-4,4,250
454,72,-4,4,250
450,76,-4,4,250
446,80,-4,4,250
442,84,-4,4,250
438,88,-4,4,250
434,92,-4,4,250
430,96,-4,4,250
426,100,-4,4,250
422,104,-4,4,250
418,108,-4,4,250
414,112,-4,4,250
410,116,-4,4,250
406,120,-4,4,250
402,124,-4,4,250
398,128,-4,4,250
394,132,-4,4,250
390,136,-4,4,250
386,140,-4,4,250
382,144,-4,4,250
378,148,-4,4,250
374,152,-4,4,250
370,156,-4,4,250
366,160,-4,4,250
362,164,-4,4,250
358,168,-4,4,250
354,172,-4,4,250
350,176,-4,4,250
346,180,-4,4,250
342,184,-4,4,250
338,188,-4,4,250
334,192,-4,4,250
330,196,-4,4,250
326,200,-4,4,250
322,204,-4,4,250
318,208,-4,4,250
314,212,-4,4,250
310,216,-4,4,250
306,220,-4,4,250
302,224,-4,4,250
298,228,-4,4,250
294,232,-4,4,250
290,236,-4,4,250
286,240,-4,4,250
282,244,-4,4,250
278,248,-4,4,250
274,252,-4,4,250
270,256,-4,4,250
266,260,-4,4,250
262,264,-4,4,250
258,268,-4,4,250
254,272,-4,4,250
250,276,-4,4,250
246,280,-4,4,250
242,284,-4,4,250
238,288,-4,4,250
234,292,-4,4,250
230,296,-4,4,250
226,300,-4,4,250
222,304,-4,4,250
218,308,-4,4,250
214,312,-4,4,250
210,316,-4,4,250
206,320,-4,4,250
202,324,-4,4,250
198,328,-4,4,250
194,332,-4,4,250
190,336,-4,4,250
186,340,-4,4,250
182,344,-4,4,250
178,348,-4,4,250
174,352,-4,4,250
170,356,-4,4,250
166,360,-4,4,250
162,364,-4,4,250
158,368,-4,4,250
154,372,-4,4,250
150,376,-4,4,250
146,380,-4,4,250
142,384,-4,4,250
138,388,-4,4,250
134,392,-4,4,250
130,396,-4,4,250
126,400,-4,4,250
122,404,-4,4,250
118,408,-4,4,250
114,412,-4,4,250
110,416,-4,4,250
106,420,-4,4,250
102,424,-4,4,250
98,428,-4,4,250
94,432,-4,4,250
90,436,-4,4,250
86,440,-4,4,250
82,444,-4,4,250
78,448,-4,4,250
74,452,-4,4,250
70,456,-4,4,250
66,460,-4,4,250
62,464,-4,4,250
58,468,-4,4,250
54,472,-4,4,250
50,476,-4,4,250
46,480,-4,4,250
42,484,-4,4,250
38,488,-4,4,250
34,492,-4,4,250
30,496,-4,4,250
26,500,-4,4,250
22,504,-4,4,250
26,508,4,4,250
30,512,4,4,250
34,516,4,4,250
38,520,4,4,250
42,524,4,4,250
46,528,4,4,250
50,532,4,4,250
54,536,4,4,250
58,540,4,4,250
62,544,4,4,250
66,548,4,4,250
70,552,4,4,250
74,556,4,4,250
78,560,4,4,250
82,564,4,4,250
86,568,4,4,250
90,572,4,4,250
94,576,4,4,250
98,580,4,4,250
102,576,4,-4,250
106,572,4,-4,250
110,568,4,-4,250
114,564,4,-4,250
118,560,4,-4,250
122,556,4,-4,250
126,552,4,-4,250
130,548,4,-4,250
134,544,4,-4,250
138,540,4,-4,250
142,536,4,-4,250
146,532,4,-4,250
150,528,4,-4,250
154,524,4,-4,250
158,520,4,-4,250
162,516,4,-4,250
166,512,4,-4,250
170,508,4,-4,250
174,504,4,-4,250
178,500,4,-4,250
182,496,4,-4,250
186,492,4,-4,250
190,488,4,-4,250
194,484,4,-4,250
198,480,4,-4,250
202,476,4,-4,250
206,472,4,-4,250
210,468,4,-4,250
214,464,4,-4,250
218,460,4,-4,250
222,456,4,-4,250
226,452,4,-4,250
230,448,4,-4,250
234,444,4,-4,250
238,440,4,-4,250
242,436,4,-4,250
246,432,4,-4,250
250,428,4,-4,250
254,424,4,-4,250
258,420,4,-4,250
262,416,4,-4,250
266,412,4,-4,250
270,408,4,-4,250
274,404,4,-4,250
278,400,4,-4,250
282,396,4,-4,250
286,392,4,-4,250
290,388,4,-4,250
294,384,4,-4,250
298,380,4,-4,250
302,376,4,-4,250
306,372,4,-4,250
310,368,4,-4,250
314,364,4,-4,250
318,360,4,-4,250
322,356,4,-4,250
326,352,4,-4,250
330,348,4,-4,250
334,344,4,-4,250
338,340,4,-4,250
342,336,4,-4,250
346,332,4,-4,250
350,328,4,-4,250
354,324,4,-4,250
358,320,4,-4,250
362,316,4,-4,250
366,312,4,-4,248
370,308,4,-4,247
374,304,4,-4,246
378,300,4,-4,245
382,296,4,-4,245
386,292,4,-4,244
390,288,4,-4,243
394,284,4,-4,242
398,280,4,-4,240
